"poll_id","pollster_id","pollster","state","start_date","end_date","sample_size","dem_share"
72830,1193,"SurveyMonkey","New Hampshire","10/20/20",2020-11-02,1013,0.556701030927835
72830,1193,"SurveyMonkey","New Hampshire","10/20/20",2020-11-02,1013,0.545454545454545
72831,1193,"SurveyMonkey","Nebraska","10/20/20",2020-11-02,1742,0.448979591836735
72831,1193,"SurveyMonkey","Nebraska","10/20/20",2020-11-02,1742,0.434343434343434
72832,1193,"SurveyMonkey","North Dakota","10/20/20",2020-11-02,402,0.408163265306122
72832,1193,"SurveyMonkey","North Dakota","10/20/20",2020-11-02,402,0.397959183673469
72833,1193,"SurveyMonkey","North Carolina","10/20/20",2020-11-02,5363,0.520408163265306
72833,1193,"SurveyMonkey","North Carolina","10/20/20",2020-11-02,5363,0.510204081632653
72834,1193,"SurveyMonkey","Montana","10/20/20",2020-11-02,1021,0.474226804123711
72834,1193,"SurveyMonkey","Montana","10/20/20",2020-11-02,1021,0.469387755102041
72835,1193,"SurveyMonkey","Mississippi","10/20/20",2020-11-02,1461,0.428571428571429
72835,1193,"SurveyMonkey","Mississippi","10/20/20",2020-11-02,1461,0.377551020408163
72836,1193,"SurveyMonkey","Missouri","10/20/20",2020-11-02,2926,0.45360824742268
72836,1193,"SurveyMonkey","Missouri","10/20/20",2020-11-02,2926,0.448979591836735
72837,1193,"SurveyMonkey","Minnesota","10/20/20",2020-11-02,3031,0.56701030927835
72837,1193,"SurveyMonkey","Minnesota","10/20/20",2020-11-02,3031,0.577319587628866
72838,1193,"SurveyMonkey","Michigan","10/20/20",2020-11-02,4549,0.536082474226804
72838,1193,"SurveyMonkey","Michigan","10/20/20",2020-11-02,4549,0.530612244897959
72839,1193,"SurveyMonkey","Maine","10/20/20",2020-11-02,1274,0.587628865979381
72839,1193,"SurveyMonkey","Maine","10/20/20",2020-11-02,1274,0.571428571428571
72840,1193,"SurveyMonkey","Maryland","10/20/20",2020-11-02,3216,0.690721649484536
72840,1193,"SurveyMonkey","Maryland","10/20/20",2020-11-02,3216,0.680412371134021
72841,1193,"SurveyMonkey","Massachusetts","10/20/20",2020-11-02,3653,0.701030927835051
72841,1193,"SurveyMonkey","Massachusetts","10/20/20",2020-11-02,3653,0.704081632653061
72842,1193,"SurveyMonkey","Louisiana","10/20/20",2020-11-02,1556,0.40625
72842,1193,"SurveyMonkey","Louisiana","10/20/20",2020-11-02,1556,0.36734693877551
72843,1193,"SurveyMonkey","Kentucky","10/20/20",2020-11-02,2009,0.408163265306122
72843,1193,"SurveyMonkey","Kentucky","10/20/20",2020-11-02,2009,0.404040404040404
72844,1193,"SurveyMonkey","Kansas","10/20/20",2020-11-02,2321,0.45360824742268
72844,1193,"SurveyMonkey","Kansas","10/20/20",2020-11-02,2321,0.444444444444444
72845,1193,"SurveyMonkey","Indiana","10/20/20",2020-11-02,2729,0.45360824742268
72845,1193,"SurveyMonkey","Indiana","10/20/20",2020-11-02,2729,0.448979591836735
72846,1193,"SurveyMonkey","Illinois","10/20/20",2020-11-02,5643,0.597938144329897
72846,1193,"SurveyMonkey","Illinois","10/20/20",2020-11-02,5643,0.591836734693878
72847,1193,"SurveyMonkey","Idaho","10/20/20",2020-11-02,909,0.418367346938776
72847,1193,"SurveyMonkey","Idaho","10/20/20",2020-11-02,909,0.408163265306122
72848,1193,"SurveyMonkey","Iowa","10/20/20",2020-11-02,1489,0.505050505050505
72848,1193,"SurveyMonkey","Iowa","10/20/20",2020-11-02,1489,0.484848484848485
72849,1193,"SurveyMonkey","Hawaii","10/20/20",2020-11-02,688,0.677083333333333
72849,1193,"SurveyMonkey","Hawaii","10/20/20",2020-11-02,688,0.683673469387755
72850,1193,"SurveyMonkey","Georgia","10/20/20",2020-11-02,3962,0.540816326530612
72850,1193,"SurveyMonkey","Georgia","10/20/20",2020-11-02,3962,0.510204081632653
72851,1193,"SurveyMonkey","Florida","10/20/20",2020-11-02,8792,0.510204081632653
72851,1193,"SurveyMonkey","Florida","10/20/20",2020-11-02,8792,0.5
72852,1193,"SurveyMonkey","Delaware","10/20/20",2020-11-02,656,0.622448979591837
72852,1193,"SurveyMonkey","Delaware","10/20/20",2020-11-02,656,0.612244897959184
72853,1193,"SurveyMonkey","District of Columbia","10/20/20",2020-11-02,495,0.938775510204082
72853,1193,"SurveyMonkey","District of Columbia","10/20/20",2020-11-02,495,0.94949494949495
72854,1193,"SurveyMonkey","Connecticut","10/20/20",2020-11-02,2031,0.616161616161616
72854,1193,"SurveyMonkey","Connecticut","10/20/20",2020-11-02,2031,0.612244897959184
72855,1193,"SurveyMonkey","Colorado","10/20/20",2020-11-02,2991,0.581632653061224
72855,1193,"SurveyMonkey","Colorado","10/20/20",2020-11-02,2991,0.555555555555556
72856,1193,"SurveyMonkey","California","10/20/20",2020-11-02,12370,0.639175257731959
72856,1193,"SurveyMonkey","California","10/20/20",2020-11-02,12370,0.63265306122449
72857,1193,"SurveyMonkey","Arizona","10/20/20",2020-11-02,4278,0.540816326530612
72857,1193,"SurveyMonkey","Arizona","10/20/20",2020-11-02,4278,0.530612244897959
72858,1193,"SurveyMonkey","Arkansas","10/20/20",2020-11-02,1309,0.408163265306122
72858,1193,"SurveyMonkey","Arkansas","10/20/20",2020-11-02,1309,0.383838383838384
72859,1193,"SurveyMonkey","Alabama","10/20/20",2020-11-02,1808,0.402061855670103
72859,1193,"SurveyMonkey","Alabama","10/20/20",2020-11-02,1808,0.36734693877551
72860,1193,"SurveyMonkey","Alaska","10/20/20",2020-11-02,634,0.454545454545455
72860,1193,"SurveyMonkey","Alaska","10/20/20",2020-11-02,634,0.454545454545455
72579,235,"InsiderAdvantage","Georgia","11/1/20",2020-11-01,500,0.489384288747346
72661,262,"Landmark Communications","Georgia","11/1/20",2020-11-01,500,0.478668054110302
72623,1478,"Research Co.","Illinois","10/31/20",2020-11-01,450,0.591397849462366
72624,1478,"Research Co.","Michigan","10/31/20",2020-11-01,450,0.53763440860215
72625,1478,"Research Co.","Minnesota","10/31/20",2020-11-01,450,0.547368421052632
72626,1478,"Research Co.","New Jersey","10/31/20",2020-11-01,450,0.595744680851064
72627,1478,"Research Co.","New York","10/31/20",2020-11-01,450,0.648936170212766
72628,1478,"Research Co.","Ohio","10/31/20",2020-11-01,450,0.5
72629,1478,"Research Co.","Pennsylvania","10/31/20",2020-11-01,450,0.531914893617021
72630,1478,"Research Co.","Wisconsin","10/31/20",2020-11-01,450,0.543478260869565
72640,399,"Rasmussen (Pulse Opinion Research)","Pennsylvania","10/31/20",2020-11-01,800,0.515463917525773
72643,399,"Rasmussen (Pulse Opinion Research)","Ohio","10/31/20",2020-11-01,800,0.478723404255319
72637,1641,"aytm.com","Florida","10/30/20",2020-11-01,517,0.511363636363636
72638,1641,"aytm.com","Pennsylvania","10/30/20",2020-11-01,340,0.51
72639,1641,"aytm.com","Georgia","10/30/20",2020-11-01,380,0.52
72491,461,"Susquehanna","Florida","10/29/20",2020-11-01,400,0.494623655913978
72576,1447,"Civiqs","Wisconsin","10/29/20",2020-11-01,789,0.520408163265306
72577,1447,"Civiqs","Iowa","10/29/20",2020-11-01,853,0.505154639175258
72578,1447,"Civiqs","Ohio","10/29/20",2020-11-01,1136,0.494845360824742
72580,1475,"Keating Research/OnSight Public Affairs/Melanson","Colorado","10/29/20",2020-11-01,502,0.563829787234043
72649,1205,"Marist","Arizona","10/29/20",2020-11-01,717,0.5
72649,1205,"Marist","Arizona","10/29/20",2020-11-01,988,0.505263157894737
72650,1205,"Marist","Pennsylvania","10/29/20",2020-11-01,772,0.525773195876289
72650,1205,"Marist","Pennsylvania","10/29/20",2020-11-01,1020,0.520833333333333
72726,1365,"Change Research","Arizona","10/29/20",2020-11-01,409,0.515463917525773
72727,1365,"Change Research","Florida","10/29/20",2020-11-01,806,0.515151515151515
72728,1365,"Change Research","Michigan","10/29/20",2020-11-01,383,0.536842105263158
72729,1365,"Change Research","North Carolina","10/29/20",2020-11-01,473,0.510416666666667
72730,1365,"Change Research","Pennsylvania","10/29/20",2020-11-01,699,0.520833333333333
72731,1365,"Change Research","Wisconsin","10/29/20",2020-11-01,553,0.540816326530612
72756,1365,"Change Research","Iowa","10/29/20",2020-11-01,1084,0.5
72599,320,"Monmouth U.","Pennsylvania","10/28/20",2020-11-01,502,0.526315789473684
72599,320,"Monmouth U.","Pennsylvania","10/28/20",2020-11-01,502,0.536842105263158
72599,320,"Monmouth U.","Pennsylvania","10/28/20",2020-11-01,502,0.526315789473684
72651,1237,"David Binder Research","California","10/28/20",2020-11-01,800,0.666666666666667
72655,396,"Quinnipiac","Ohio","10/28/20",2020-11-01,1440,0.522222222222222
72656,396,"Quinnipiac","Florida","10/28/20",2020-11-01,1657,0.528089887640449
72505,241,"Ipsos","Wisconsin","10/27/20",2020-11-01,696,0.540816326530612
72505,241,"Ipsos","Wisconsin","10/27/20",2020-11-01,696,0.552083333333333
72507,241,"Ipsos","Pennsylvania","10/27/20",2020-11-01,673,0.530612244897959
72507,241,"Ipsos","Pennsylvania","10/27/20",2020-11-01,673,0.53125
72508,241,"Ipsos","Michigan","10/27/20",2020-11-01,654,0.540816326530612
72508,241,"Ipsos","Michigan","10/27/20",2020-11-01,654,0.552083333333333
72581,1515,"Data for Progress","North Carolina","10/27/20",2020-11-01,908,0.510204081632653
72583,1515,"Data for Progress","Texas","10/27/20",2020-11-01,926,0.505154639175258
72584,1515,"Data for Progress","Colorado","10/27/20",2020-11-01,709,0.5625
72585,1515,"Data for Progress","Arizona","10/27/20",2020-11-01,1195,0.515463917525773
72590,1515,"Data for Progress","Virginia","10/27/20",2020-11-01,690,0.556701030927835
72591,1515,"Data for Progress","Alabama","10/27/20",2020-11-01,1045,0.395833333333333
72658,241,"Ipsos","Florida","10/27/20",2020-11-01,670,0.520408163265306
72658,241,"Ipsos","Florida","10/27/20",2020-11-01,670,0.520833333333333
72659,241,"Ipsos","North Carolina","10/27/20",2020-11-01,707,0.510204081632653
72659,241,"Ipsos","North Carolina","10/27/20",2020-11-01,707,0.505154639175258
72719,1515,"Data for Progress","Pennsylvania","10/27/20",2020-11-01,1417,0.536082474226804
72720,1515,"Data for Progress","Nevada","10/27/20",2020-11-01,1442,0.536842105263158
72721,1515,"Data for Progress","Florida","10/27/20",2020-11-01,1202,0.515151515151515
72723,1515,"Data for Progress","Kansas","10/27/20",2020-11-01,1121,0.427083333333333
72724,1515,"Data for Progress","South Carolina","10/27/20",2020-11-01,880,0.45360824742268
72738,1515,"Data for Progress","Georgia","10/27/20",2020-11-01,1036,0.510204081632653
72739,1515,"Data for Progress","Mississippi","10/27/20",2020-11-01,562,0.427083333333333
72740,1515,"Data for Progress","Minnesota","10/27/20",2020-11-01,1259,0.542553191489362
72741,1515,"Data for Progress","Iowa","10/27/20",2020-11-01,951,0.489583333333333
72763,1522,"Swayable","Alabama","10/27/20",2020-11-01,330,0.407327586206897
72764,1522,"Swayable","Arizona","10/27/20",2020-11-01,360,0.525441329179647
72766,1522,"Swayable","Georgia","10/27/20",2020-11-01,438,0.547497446373851
72767,1522,"Swayable","Illinois","10/27/20",2020-11-01,485,0.558257345491388
72768,1522,"Swayable","Indiana","10/27/20",2020-11-01,264,0.437881873727088
72769,1522,"Swayable","Michigan","10/27/20",2020-11-01,413,0.544162436548223
72771,1522,"Swayable","New Jersey","10/27/20",2020-11-01,324,0.595551061678463
72772,1522,"Swayable","Ohio","10/27/20",2020-11-01,516,0.473843058350101
72775,1522,"Swayable","Virginia","10/27/20",2020-11-01,467,0.576844262295082
72776,1522,"Swayable","Wisconsin","10/27/20",2020-11-01,253,0.548743718592965
72660,1195,"Victory Research","Illinois","10/26/20",2020-11-01,1208,0.586132177681473
72777,1522,"Swayable","Colorado","10/23/20",2020-11-01,455,0.576482830385016
72778,1522,"Swayable","Connecticut","10/23/20",2020-11-01,367,0.655419222903885
72779,1522,"Swayable","Kentucky","10/23/20",2020-11-01,383,0.430051813471503
72780,1522,"Swayable","Louisiana","10/23/20",2020-11-01,378,0.408568443051202
72781,1522,"Swayable","Maryland","10/23/20",2020-11-01,503,0.682976554536188
72782,1522,"Swayable","Minnesota","10/23/20",2020-11-01,466,0.548387096774194
72783,1522,"Swayable","Missouri","10/23/20",2020-11-01,487,0.442857142857143
72784,1522,"Swayable","Oregon","10/23/20",2020-11-01,324,0.618852459016394
72785,1522,"Swayable","South Carolina","10/23/20",2020-11-01,426,0.495440729483283
72786,1522,"Swayable","Tennessee","10/23/20",2020-11-01,485,0.415228426395939
72787,1522,"Swayable","Washington","10/23/20",2020-11-01,489,0.604102564102564
72663,1193,"SurveyMonkey","Wyoming","10/20/20",2020-11-01,330,0.333333333333333
72663,1193,"SurveyMonkey","Wyoming","10/20/20",2020-11-01,330,0.333333333333333
72664,1193,"SurveyMonkey","West Virginia","10/20/20",2020-11-01,738,0.316326530612245
72664,1193,"SurveyMonkey","West Virginia","10/20/20",2020-11-01,738,0.323232323232323
72665,1193,"SurveyMonkey","Wisconsin","10/20/20",2020-11-01,2475,0.561224489795918
72665,1193,"SurveyMonkey","Wisconsin","10/20/20",2020-11-01,2475,0.551020408163265
72666,1193,"SurveyMonkey","Washington","10/20/20",2020-11-01,3666,0.639175257731959
72666,1193,"SurveyMonkey","Washington","10/20/20",2020-11-01,3666,0.63265306122449
72667,1193,"SurveyMonkey","Vermont","10/20/20",2020-11-01,719,0.714285714285714
72667,1193,"SurveyMonkey","Vermont","10/20/20",2020-11-01,719,0.731958762886598
72668,1193,"SurveyMonkey","Virginia","10/20/20",2020-11-01,4145,0.587628865979381
72668,1193,"SurveyMonkey","Virginia","10/20/20",2020-11-01,4145,0.581632653061224
72669,1193,"SurveyMonkey","Utah","10/20/20",2020-11-01,1435,0.443298969072165
72669,1193,"SurveyMonkey","Utah","10/20/20",2020-11-01,1435,0.448979591836735
72670,1193,"SurveyMonkey","Texas","10/20/20",2020-11-01,8250,0.510204081632653
72670,1193,"SurveyMonkey","Texas","10/20/20",2020-11-01,8250,0.479591836734694
72671,1193,"SurveyMonkey","Tennessee","10/20/20",2020-11-01,2943,0.479591836734694
72671,1193,"SurveyMonkey","Tennessee","10/20/20",2020-11-01,2943,0.454545454545455
72672,1193,"SurveyMonkey","South Dakota","10/20/20",2020-11-01,556,0.377551020408163
72672,1193,"SurveyMonkey","South Dakota","10/20/20",2020-11-01,556,0.36734693877551
72673,1193,"SurveyMonkey","South Carolina","10/20/20",2020-11-01,2266,0.45360824742268
72673,1193,"SurveyMonkey","South Carolina","10/20/20",2020-11-01,2266,0.438775510204082
72674,1193,"SurveyMonkey","Rhode Island","10/20/20",2020-11-01,517,0.63265306122449
72674,1193,"SurveyMonkey","Rhode Island","10/20/20",2020-11-01,517,0.63265306122449
72675,1193,"SurveyMonkey","Pennsylvania","10/20/20",2020-11-01,5358,0.536082474226804
72675,1193,"SurveyMonkey","Pennsylvania","10/20/20",2020-11-01,5358,0.520408163265306
72676,1193,"SurveyMonkey","Oregon","10/20/20",2020-11-01,3252,0.602040816326531
72676,1193,"SurveyMonkey","Oregon","10/20/20",2020-11-01,3252,0.602040816326531
72677,1193,"SurveyMonkey","Oklahoma","10/20/20",2020-11-01,1745,0.36734693877551
72677,1193,"SurveyMonkey","Oklahoma","10/20/20",2020-11-01,1745,0.353535353535354
72678,1193,"SurveyMonkey","Ohio","10/20/20",2020-11-01,5305,0.489795918367347
72678,1193,"SurveyMonkey","Ohio","10/20/20",2020-11-01,5305,0.484536082474227
72679,1193,"SurveyMonkey","New York","10/20/20",2020-11-01,5830,0.649484536082474
72679,1193,"SurveyMonkey","New York","10/20/20",2020-11-01,5830,0.642857142857143
72680,1193,"SurveyMonkey","Nevada","10/20/20",2020-11-01,2211,0.510204081632653
72680,1193,"SurveyMonkey","Nevada","10/20/20",2020-11-01,2211,0.5
72681,1193,"SurveyMonkey","New Mexico","10/20/20",2020-11-01,1375,0.571428571428571
72681,1193,"SurveyMonkey","New Mexico","10/20/20",2020-11-01,1375,0.571428571428571
72682,1193,"SurveyMonkey","New Jersey","10/20/20",2020-11-01,3480,0.608247422680412
72682,1193,"SurveyMonkey","New Jersey","10/20/20",2020-11-01,3480,0.602040816326531
72683,1193,"SurveyMonkey","New Hampshire","10/20/20",2020-11-01,910,0.545454545454545
72683,1193,"SurveyMonkey","New Hampshire","10/20/20",2020-11-01,910,0.535353535353535
72684,1193,"SurveyMonkey","Nebraska","10/20/20",2020-11-01,1666,0.448979591836735
72684,1193,"SurveyMonkey","Nebraska","10/20/20",2020-11-01,1666,0.438775510204082
72685,1193,"SurveyMonkey","North Dakota","10/20/20",2020-11-01,370,0.408163265306122
72685,1193,"SurveyMonkey","North Dakota","10/20/20",2020-11-01,370,0.397959183673469
72686,1193,"SurveyMonkey","North Carolina","10/20/20",2020-11-01,4867,0.540816326530612
72686,1193,"SurveyMonkey","North Carolina","10/20/20",2020-11-01,4867,0.520408163265306
72687,1193,"SurveyMonkey","Montana","10/20/20",2020-11-01,957,0.469387755102041
72687,1193,"SurveyMonkey","Montana","10/20/20",2020-11-01,957,0.469387755102041
72688,1193,"SurveyMonkey","Mississippi","10/20/20",2020-11-01,1336,0.43298969072165
72688,1193,"SurveyMonkey","Mississippi","10/20/20",2020-11-01,1336,0.377551020408163
72689,1193,"SurveyMonkey","Missouri","10/20/20",2020-11-01,2644,0.443298969072165
72689,1193,"SurveyMonkey","Missouri","10/20/20",2020-11-01,2644,0.448979591836735
72690,1193,"SurveyMonkey","Minnesota","10/20/20",2020-11-01,2727,0.56701030927835
72690,1193,"SurveyMonkey","Minnesota","10/20/20",2020-11-01,2727,0.571428571428571
72691,1193,"SurveyMonkey","Michigan","10/20/20",2020-11-01,3976,0.54639175257732
72691,1193,"SurveyMonkey","Michigan","10/20/20",2020-11-01,3976,0.530612244897959
72692,1193,"SurveyMonkey","Maine","10/20/20",2020-11-01,1183,0.577319587628866
72692,1193,"SurveyMonkey","Maine","10/20/20",2020-11-01,1183,0.571428571428571
72693,1193,"SurveyMonkey","Maryland","10/20/20",2020-11-01,2918,0.6875
72693,1193,"SurveyMonkey","Maryland","10/20/20",2020-11-01,2918,0.670103092783505
72694,1193,"SurveyMonkey","Massachusetts","10/20/20",2020-11-01,3293,0.701030927835051
72694,1193,"SurveyMonkey","Massachusetts","10/20/20",2020-11-01,3293,0.704081632653061
72695,1193,"SurveyMonkey","Louisiana","10/20/20",2020-11-01,1388,0.402061855670103
72695,1193,"SurveyMonkey","Louisiana","10/20/20",2020-11-01,1388,0.360824742268041
72696,1193,"SurveyMonkey","Kentucky","10/20/20",2020-11-01,1759,0.408163265306122
72696,1193,"SurveyMonkey","Kentucky","10/20/20",2020-11-01,1759,0.404040404040404
72697,1193,"SurveyMonkey","Kansas","10/20/20",2020-11-01,2159,0.459183673469388
72697,1193,"SurveyMonkey","Kansas","10/20/20",2020-11-01,2159,0.448979591836735
72698,1193,"SurveyMonkey","Indiana","10/20/20",2020-11-01,2392,0.448979591836735
72698,1193,"SurveyMonkey","Indiana","10/20/20",2020-11-01,2392,0.448979591836735
72699,1193,"SurveyMonkey","Illinois","10/20/20",2020-11-01,4848,0.597938144329897
72699,1193,"SurveyMonkey","Illinois","10/20/20",2020-11-01,4848,0.591836734693878
72700,1193,"SurveyMonkey","Idaho","10/20/20",2020-11-01,824,0.412371134020619
72700,1193,"SurveyMonkey","Idaho","10/20/20",2020-11-01,824,0.408163265306122
72701,1193,"SurveyMonkey","Iowa","10/20/20",2020-11-01,1330,0.505050505050505
72701,1193,"SurveyMonkey","Iowa","10/20/20",2020-11-01,1330,0.494949494949495
72702,1193,"SurveyMonkey","Hawaii","10/20/20",2020-11-01,619,0.677083333333333
72702,1193,"SurveyMonkey","Hawaii","10/20/20",2020-11-01,619,0.680412371134021
72704,1193,"SurveyMonkey","Florida","10/20/20",2020-11-01,7796,0.510204081632653
72704,1193,"SurveyMonkey","Florida","10/20/20",2020-11-01,7796,0.489795918367347
72705,1193,"SurveyMonkey","Delaware","10/20/20",2020-11-01,588,0.626262626262626
72705,1193,"SurveyMonkey","Delaware","10/20/20",2020-11-01,588,0.616161616161616
72706,1193,"SurveyMonkey","District of Columbia","10/20/20",2020-11-01,457,0.938775510204082
72706,1193,"SurveyMonkey","District of Columbia","10/20/20",2020-11-01,457,0.94949494949495
72707,1193,"SurveyMonkey","Connecticut","10/20/20",2020-11-01,1867,0.622448979591837
72707,1193,"SurveyMonkey","Connecticut","10/20/20",2020-11-01,1867,0.612244897959184
72708,1193,"SurveyMonkey","Colorado","10/20/20",2020-11-01,2677,0.581632653061224
72708,1193,"SurveyMonkey","Colorado","10/20/20",2020-11-01,2677,0.561224489795918
72709,1193,"SurveyMonkey","California","10/20/20",2020-11-01,10925,0.63265306122449
72709,1193,"SurveyMonkey","California","10/20/20",2020-11-01,10925,0.63265306122449
72710,1193,"SurveyMonkey","Arizona","10/20/20",2020-11-01,3807,0.540816326530612
72710,1193,"SurveyMonkey","Arizona","10/20/20",2020-11-01,3807,0.525252525252525
72711,1193,"SurveyMonkey","Arkansas","10/20/20",2020-11-01,1161,0.414141414141414
72711,1193,"SurveyMonkey","Arkansas","10/20/20",2020-11-01,1161,0.383838383838384
72712,1193,"SurveyMonkey","Alabama","10/20/20",2020-11-01,1608,0.402061855670103
72712,1193,"SurveyMonkey","Alabama","10/20/20",2020-11-01,1608,0.36734693877551
72713,1193,"SurveyMonkey","Alaska","10/20/20",2020-11-01,537,0.459183673469388
72713,1193,"SurveyMonkey","Alaska","10/20/20",2020-11-01,537,0.464646464646465
72703,1193,"SurveyMonkey","Georgia","10/19/20",2020-11-01,3535,0.536082474226804
72703,1193,"SurveyMonkey","Georgia","10/19/20",2020-11-01,3535,0.505050505050505
72497,235,"InsiderAdvantage","North Carolina","10/30/20",2020-10-31,450,0.475982532751092
72500,1528,"AtlasIntel","Arizona","10/30/20",2020-10-31,641,0.488324873096447
72501,1528,"AtlasIntel","North Carolina","10/30/20",2020-10-31,812,0.489690721649485
72502,1528,"AtlasIntel","Wisconsin","10/30/20",2020-10-31,781,0.50956696878147
72509,235,"InsiderAdvantage","Michigan","10/30/20",2020-10-31,500,0.510994764397906
72514,235,"InsiderAdvantage","Pennsylvania","10/30/20",2020-10-31,500,0.493236212278876
72592,1528,"AtlasIntel","Texas","10/30/20",2020-10-31,962,0.486125385405961
72593,1528,"AtlasIntel","Georgia","10/30/20",2020-10-31,679,0.488347457627119
72594,1528,"AtlasIntel","Michigan","10/30/20",2020-10-31,686,0.512738853503185
72595,1250,"Trafalgar Group","Michigan","10/30/20",2020-10-31,1033,0.486716259298619
72616,1250,"Trafalgar Group","Ohio","10/30/20",2020-10-31,1041,0.474358974358974
72633,165,"Frederick Polls LLC","Pennsylvania","10/30/20",2020-10-31,879,0.52
72634,165,"Frederick Polls LLC","Florida","10/30/20",2020-10-31,768,0.51
72635,165,"Frederick Polls LLC","North Carolina","10/30/20",2020-10-31,676,0.51
72641,1250,"Trafalgar Group","Pennsylvania","10/30/20",2020-10-31,1062,0.489861259338314
72419,461,"Susquehanna","Wisconsin","10/29/20",2020-10-31,450,0.515789473684211
72487,1102,"Emerson College Polling Society","Michigan","10/29/20",2020-10-31,700,0.533333333333333
72488,1102,"Emerson College Polling Society","Ohio","10/29/20",2020-10-31,656,0.504577822990844
72489,1102,"Emerson College Polling Society","Iowa","10/29/20",2020-10-31,604,0.49375
72495,1102,"Emerson College Polling Society","Arizona","10/29/20",2020-10-31,732,0.511182108626198
72496,1102,"Emerson College Polling Society","Nevada","10/29/20",2020-10-31,720,0.508844953173777
72499,399,"Rasmussen (Pulse Opinion Research)","Florida","10/29/20",2020-10-31,800,0.505263157894737
72511,1102,"Emerson College Polling Society","Maine","10/29/20",2020-10-31,611,0.558641975308642
72512,1102,"Emerson College Polling Society","Maine","10/29/20",2020-10-31,310,0.598547717842324
72513,1102,"Emerson College Polling Society","Maine","10/29/20",2020-10-31,301,0.515527950310559
72515,1102,"Emerson College Polling Society","North Carolina","10/29/20",2020-10-31,855,0.501587301587302
72517,1102,"Emerson College Polling Society","Georgia","10/29/20",2020-10-31,749,0.496945010183299
72518,1102,"Emerson College Polling Society","Texas","10/29/20",2020-10-31,763,0.494918699186992
72479,1424,"Siena College/NYT Upshot","Florida","10/27/20",2020-10-31,1451,0.516483516483517
73703,1655,"USC Schwarzenegger Institute","California","10/27/20",2020-10-31,1155,0.698924731182796
72480,1424,"Siena College/NYT Upshot","Pennsylvania","10/26/20",2020-10-31,1862,0.532608695652174
72602,1189,"Morning Consult","Arizona","10/22/20",2020-10-31,1059,0.512169312169312
72603,1189,"Morning Consult","Colorado","10/22/20",2020-10-31,727,0.568109820485745
72604,1189,"Morning Consult","Florida","10/22/20",2020-10-31,4451,0.531475748194014
72605,1189,"Morning Consult","Georgia","10/22/20",2020-10-31,1743,0.512605042016807
72606,1189,"Morning Consult","Indiana","10/22/20",2020-10-31,1147,0.440251572327044
72607,1189,"Morning Consult","Michigan","10/22/20",2020-10-31,1736,0.537902388369678
72608,1189,"Morning Consult","Minnesota","10/22/20",2020-10-31,883,0.549415515409139
72609,1189,"Morning Consult","Missouri","10/22/20",2020-10-31,1109,0.45063025210084
72610,1189,"Morning Consult","North Carolina","10/22/20",2020-10-31,1982,0.503589743589744
72611,1189,"Morning Consult","Ohio","10/22/20",2020-10-31,2179,0.48643006263048
72612,1189,"Morning Consult","Pennsylvania","10/22/20",2020-10-31,2686,0.545741324921136
72613,1189,"Morning Consult","South Carolina","10/22/20",2020-10-31,904,0.465481171548117
72614,1189,"Morning Consult","Texas","10/22/20",2020-10-31,3267,0.5
72615,1189,"Morning Consult","Wisconsin","10/22/20",2020-10-31,1002,0.570519618239661
72525,1193,"SurveyMonkey","Wyoming","10/18/20",2020-10-31,361,0.336734693877551
72525,1193,"SurveyMonkey","Wyoming","10/18/20",2020-10-31,361,0.343434343434343
72526,1193,"SurveyMonkey","West Virginia","10/18/20",2020-10-31,798,0.323232323232323
72526,1193,"SurveyMonkey","West Virginia","10/18/20",2020-10-31,798,0.333333333333333
72527,1193,"SurveyMonkey","Wisconsin","10/18/20",2020-10-31,2554,0.561224489795918
72527,1193,"SurveyMonkey","Wisconsin","10/18/20",2020-10-31,2554,0.551020408163265
72528,1193,"SurveyMonkey","Washington","10/18/20",2020-10-31,3931,0.639175257731959
72528,1193,"SurveyMonkey","Washington","10/18/20",2020-10-31,3931,0.63265306122449
72529,1193,"SurveyMonkey","Vermont","10/18/20",2020-10-31,737,0.711340206185567
72529,1193,"SurveyMonkey","Vermont","10/18/20",2020-10-31,737,0.724489795918367
72530,1193,"SurveyMonkey","Virginia","10/18/20",2020-10-31,4390,0.587628865979381
72530,1193,"SurveyMonkey","Virginia","10/18/20",2020-10-31,4390,0.571428571428571
72531,1193,"SurveyMonkey","Utah","10/18/20",2020-10-31,1519,0.443298969072165
72531,1193,"SurveyMonkey","Utah","10/18/20",2020-10-31,1519,0.438775510204082
72533,1193,"SurveyMonkey","Tennessee","10/18/20",2020-10-31,3030,0.459183673469388
72533,1193,"SurveyMonkey","Tennessee","10/18/20",2020-10-31,3030,0.438775510204082
72534,1193,"SurveyMonkey","South Dakota","10/18/20",2020-10-31,597,0.387755102040816
72534,1193,"SurveyMonkey","South Dakota","10/18/20",2020-10-31,597,0.36734693877551
72535,1193,"SurveyMonkey","South Carolina","10/18/20",2020-10-31,2444,0.463917525773196
72535,1193,"SurveyMonkey","South Carolina","10/18/20",2020-10-31,2444,0.443298969072165
72536,1193,"SurveyMonkey","Rhode Island","10/18/20",2020-10-31,551,0.642857142857143
72536,1193,"SurveyMonkey","Rhode Island","10/18/20",2020-10-31,551,0.63265306122449
72537,1193,"SurveyMonkey","Pennsylvania","10/18/20",2020-10-31,5750,0.536082474226804
